#observation description
#name
GJ570D SpeX

#type
spectroscopy

#filter transmission function
None

#wl (micron)    fl (W m-2 mu-1) error           profile fwhm     weight
2.112770e+00	5.161810e-16	4.511600e-17	1.069200e-02     0
2.116010e+00	4.712470e-16	4.169300e-17	1.065900e-02     0
2.119240e+00	4.477520e-16	2.255000e-17	1.065900e-02     1
2.122470e+00	4.170350e-16	4.832900e-17	1.062600e-02     0
2.125690e+00	4.454810e-16	3.080500e-17	1.062600e-02     0
2.128910e+00	4.394340e-16	2.134400e-17	1.059300e-02     1
2.132120e+00	4.541910e-16	2.507300e-17	1.059300e-02     0
2.135330e+00	4.027110e-16	3.700400e-17	1.056000e-02     0
2.138530e+00	4.215240e-16	2.317000e-17	1.056000e-02     1
2.141730e+00	4.027010e-16	1.832600e-17	1.056000e-02     0
2.144930e+00	3.678140e-16	3.162000e-17	1.052700e-02     0
2.148120e+00	3.325920e-16	5.177900e-17	1.049400e-02     1
2.151300e+00	3.213770e-16	3.642800e-17	1.049400e-02     0
2.154480e+00	2.618830e-16	3.389500e-17	1.049400e-02     0
2.157660e+00	2.886590e-16	5.493000e-18	1.046100e-02     1
2.160830e+00	2.532080e-16	2.619400e-17	1.046100e-02     0
2.164000e+00	2.834680e-16	2.052200e-17	1.042800e-02     0
2.167160e+00	2.592730e-16	2.412400e-17	1.039500e-02     1
2.170310e+00	2.832870e-16	2.340800e-17	1.042800e-02     0
2.173470e+00	2.313950e-16	1.338300e-17	1.036200e-02     0
2.176610e+00	1.580140e-16	2.060700e-17	1.039500e-02     1
2.179760e+00	2.130630e-16	2.280200e-17	1.032900e-02     0
2.182890e+00	2.031590e-16	7.163200e-17	1.036200e-02     0
2.186030e+00	1.887250e-16	5.150800e-17	1.029600e-02     1
2.189150e+00	1.877130e-16	3.536900e-17	1.032900e-02     0
2.192280e+00	1.045190e-16	4.163800e-17	1.029600e-02     0
2.195400e+00	9.137100e-17	2.281600e-17	1.026300e-02     1
2.198510e+00	1.025090e-16	3.401500e-17	1.026300e-02     0
2.201620e+00	3.445700e-17	1.231300e-17	3.065700e-02     0
2.210910e+00	7.404800e-17	1.911300e-17	1.019700e-02     1
2.214000e+00	9.154000e-17	1.194500e-16	1.019700e-02     0
2.217090e+00	7.728800e-17	2.824200e-17	1.016400e-02     0
2.220170e+00	8.731300e-17	4.699100e-17	1.013100e-02     1
2.223240e+00	7.309500e-17	2.299300e-17	1.013100e-02     0
2.226310e+00	6.888200e-17	3.285500e-17	1.009800e-02     0
2.229370e+00	4.851700e-17	9.613900e-17	1.009800e-02     1
2.232430e+00	6.783700e-17	2.582300e-17	1.006500e-02     0
2.235480e+00	7.233100e-17	7.792000e-18	1.006500e-02     0
2.238530e+00	5.755700e-17	2.997700e-17	1.006500e-02     1
2.241580e+00	2.490100e-17	1.274100e-17	9.999000e-03     0
2.244610e+00	2.000000e-17	1.405400e-17	1.003200e-02     0
2.247650e+00	4.701300e-17	3.446000e-17	9.999000e-03     1
2.250680e+00	4.490200e-17	5.087900e-17	2.986500e-02     0
2.259730e+00	4.986200e-17	1.447300e-17	9.933000e-03     0
2.262740e+00	6.084000e-18	9.356000e-18	1.980000e-02     1
2.268740e+00	3.091300e-17	2.978500e-17	9.867000e-03     0
2.271730e+00	4.641700e-17	3.709200e-17	9.834000e-03     0
2.274710e+00	3.875700e-17	2.901200e-17	1.966800e-02     1
2.280670e+00	3.445300e-17	1.867400e-17	9.801000e-03     0
2.283640e+00	6.450700e-17	2.733000e-17	9.801000e-03     0
2.286610e+00	2.539500e-17	3.574700e-17	1.950300e-02     1
2.292520e+00	6.643400e-17	8.347000e-18	1.947000e-02     0
2.298420e+00	1.370700e-17	1.228900e-17	9.702000e-03     0
2.301360e+00	1.328100e-17	2.275200e-17	9.669000e-03     1
2.304290e+00	2.971100e-17	4.762700e-17	9.669000e-03     0
2.307220e+00	7.427100e-17	1.273000e-17	9.669000e-03     0
2.310150e+00	1.316900e-17	5.209200e-17	1.923900e-02     1
2.315980e+00	1.321900e-17	6.707700e-17	9.603000e-03     0
2.318890e+00	2.916000e-17	8.150700e-17	9.570000e-03     0
2.321790e+00	7.683100e-17	6.423200e-17	9.570000e-03     1
2.324690e+00	2.390500e-17	2.070400e-17	1.910700e-02     0
2.330480e+00	3.961700e-17	5.063700e-17	9.504000e-03     0
2.333360e+00	3.988700e-17	3.759500e-17	3.791700e-02     1
2.344850e+00	3.834100e-17	1.714100e-17	9.438000e-03     0
2.347710e+00	7.916500e-17	7.279500e-17	9.405000e-03     0
2.350560e+00	1.592500e-17	3.134700e-17	9.405000e-03     1
2.353410e+00	6.886000e-18	3.442500e-17	9.405000e-03     0
2.356260e+00	3.558900e-17	3.846100e-17	9.372000e-03     0
2.359100e+00	4.925400e-17	6.034300e-17	9.372000e-03     1
2.361940e+00	4.313100e-17	1.649800e-17	9.339000e-03     0
2.364770e+00	4.526500e-17	3.767200e-17	1.864500e-02     0
2.370420e+00	3.171200e-17	1.700800e-17	1.857900e-02     1
2.376050e+00	5.006300e-17	5.590000e-17	9.273000e-03     0
2.378860e+00	3.879400e-17	1.802600e-17	2.775300e-02     0
